readingtime,readingvalue
2018-06-2613:50:00.000000+0000,1.1018049
2018-06-2613:55:00.000000+0000,0.9
2018-06-2614:00:00.000000+0000,1.108333333
2018-06-2614:05:00.000000+0000,0.9
2018-06-2614:10:00.000000+0000,0.854166667
2018-06-2614:15:00.000000+0000,0.770833333
2018-06-2614:20:00.000000+0000,1.208333333
2018-06-2614:25:00.000000+0000,1.0125
2018-06-2614:30:00.000000+0000,0.804166667
2018-06-2614:35:00.000000+0000,0.766677086
2018-06-2614:40:00.000000+0000,1.04724229
2018-06-2614:45:00.000000+0000,0.85
2018-06-2614:50:00.000000+0000,1.0875
2018-06-2614:55:00.000000+0000,0.808293971
2018-06-2615:00:00.000000+0000,1
2018-06-2615:05:00.000000+0000,1.0625
2018-06-2615:10:00.000000+0000,0.991666667
2018-06-2615:15:00.000000+0000,0.837736177
2018-06-2615:20:00.000000+0000,0.991666667
2018-06-2615:25:00.000000+0000,0.8
2018-06-2615:30:00.000000+0000,0.970833333
2018-06-2615:35:00.000000+0000,0.841666667
2018-06-2615:40:00.000000+0000,0.791666667
2018-06-2615:45:00.000000+0000,0.879166667
2018-06-2615:50:00.000000+0000,0.795833333
2018-06-2615:55:00.000000+0000,0.787880893
2018-06-2616:00:00.000000+0000,0.791666667
2018-06-2616:05:00.000000+0000,0.8625
2018-06-2616:10:00.000000+0000,0.916666667
2018-06-2616:15:00.000000+0000,0.879166667
2018-06-2616:20:00.000000+0000,0.820833333
2018-06-2616:25:00.000000+0000,0.791666667
2018-06-2616:30:00.000000+0000,0.7625
2018-06-2616:35:00.000000+0000,0.850365842
2018-06-2616:40:00.000000+0000,0.8
2018-06-2616:45:00.000000+0000,0.987834584
2018-06-2616:50:00.000000+0000,0.83307516
2018-06-2616:55:00.000000+0000,0.801434426
2018-06-2617:00:00.000000+0000,0.819491525
2018-06-2617:05:00.000000+0000,0.808333333
2018-06-2617:10:00.000000+0000,0.895833333
2018-06-2617:15:00.000000+0000,0.854166667
2018-06-2617:20:00.000000+0000,0.954166667
2018-06-2617:25:00.000000+0000,1.130396175
2018-06-2617:30:00.000000+0000,0.79847064
2018-06-2617:35:00.000000+0000,0.95
2018-06-2617:40:00.000000+0000,0.854166667
2018-06-2617:45:00.000000+0000,1.020176901
2018-06-2617:50:00.000000+0000,0.958333333
2018-06-2617:55:00.000000+0000,0.758333333
2018-06-2618:00:00.000000+0000,0.7875
2018-06-2618:05:00.000000+0000,0.75848268
2018-06-2618:10:00.000000+0000,0.81420765
2018-06-2618:15:00.000000+0000,0.769632768
2018-06-2618:20:00.000000+0000,0.754166667
2018-06-2618:25:00.000000+0000,0.758333333
2018-06-2618:30:00.000000+0000,0.770833333
2018-06-2618:35:00.000000+0000,0.75
2018-06-2618:40:00.000000+0000,0.816666667
2018-06-2618:45:00.000000+0000,0.722882514
2018-06-2618:50:00.000000+0000,0.848940678
2018-06-2618:55:00.000000+0000,0.804166667
2018-06-2619:00:00.000000+0000,0.945833333
2018-06-2619:05:00.000000+0000,0.770367926
2018-06-2619:10:00.000000+0000,0.796269797
2018-06-2619:15:00.000000+0000,0.7125
2018-06-2619:20:00.000000+0000,0.867185329
2018-06-2619:25:00.000000+0000,0.7
2018-06-2619:30:00.000000+0000,0.9125
2018-06-2619:35:00.000000+0000,0.9
2018-06-2619:40:00.000000+0000,0.75
2018-06-2619:45:00.000000+0000,0.741666667
2018-06-2619:50:00.000000+0000,0.887872789
2018-06-2619:55:00.000000+0000,0.904166667
2018-06-2620:00:00.000000+0000,0.8375
2018-06-2620:05:00.000000+0000,0.795833333
2018-06-2620:10:00.000000+0000,0.854166667
2018-06-2620:15:00.000000+0000,1.0625
2018-06-2620:20:00.000000+0000,1.045833333
2018-06-2620:25:00.000000+0000,0.958333333
2018-06-2620:30:00.000000+0000,0.8375
2018-06-2620:35:00.000000+0000,1.091666667
2018-06-2620:40:00.000000+0000,0.770833333
2018-06-2620:45:00.000000+0000,0.766666667
2018-06-2620:50:00.000000+0000,0.979918033
2018-06-2620:55:00.000000+0000,0.89569209
2018-06-2621:00:00.000000+0000,0.695833333
2018-06-2621:05:00.000000+0000,0.762180467
2018-06-2621:10:00.000000+0000,0.754166667
2018-06-2621:15:00.000000+0000,0.795833333
2018-06-2621:20:00.000000+0000,0.708333333
2018-06-2621:25:00.000000+0000,0.683200195
2018-06-2621:30:00.000000+0000,0.733333333
2018-06-2621:35:00.000000+0000,0.704944661
2018-06-2621:40:00.000000+0000,0.691666667
2018-06-2621:45:00.000000+0000,0.695833333
2018-06-2621:50:00.000000+0000,0.641666667
2018-06-2621:55:00.000000+0000,0.670833333
2018-06-2622:00:00.000000+0000,0.637713022
2018-06-2622:05:00.000000+0000,0.6875
2018-06-2622:10:00.000000+0000,0.733333333
2018-06-2622:15:00.000000+0000,0.658333333
2018-06-2622:20:00.000000+0000,0.7
2018-06-2622:25:00.000000+0000,0.720833333
2018-06-2622:30:00.000000+0000,0.8125
2018-06-2622:35:00.000000+0000,0.754166667
2018-06-2622:40:00.000000+0000,0.8
2018-06-2622:45:00.000000+0000,0.666666667
2018-06-2622:50:00.000000+0000,0.641666667
2018-06-2622:55:00.000000+0000,0.670833333
2018-06-2623:00:00.000000+0000,0.7375
2018-06-2623:05:00.000000+0000,0.661813467
2018-06-2623:10:00.000000+0000,0.695833333
2018-06-2623:15:00.000000+0000,0.808333333
2018-06-2623:20:00.000000+0000,0.720833333
2018-06-2623:25:00.000000+0000,0.658333333
2018-06-2623:30:00.000000+0000,0.683333333
2018-06-2623:35:00.000000+0000,0.65
2018-06-2623:40:00.000000+0000,0.6625
2018-06-2623:45:00.000000+0000,0.929166667
2018-06-2623:50:00.000000+0000,0.975
2018-06-2623:55:00.000000+0000,0.733333333
2018-06-2700:00:00.000000+0000,0.658333333
2018-06-2700:05:00.000000+0000,0.714696212
2018-06-2700:10:00.000000+0000,0.711087571
2018-06-2700:15:00.000000+0000,0.7125
2018-06-2700:20:00.000000+0000,0.7875
2018-06-2700:25:00.000000+0000,0.820833333
2018-06-2700:30:00.000000+0000,0.829166667
2018-06-2700:35:00.000000+0000,0.854166667
2018-06-2700:40:00.000000+0000,0.8125
2018-06-2700:45:00.000000+0000,0.833333333
2018-06-2700:50:00.000000+0000,0.879166667
2018-06-2700:55:00.000000+0000,0.704166667
2018-06-2701:00:00.000000+0000,0.645833333
2018-06-2701:05:00.000000+0000,0.845833333
2018-06-2701:10:00.000000+0000,0.85
2018-06-2701:15:00.000000+0000,0.75
2018-06-2701:20:00.000000+0000,0.725
2018-06-2701:25:00.000000+0000,0.683333333
2018-06-2701:30:00.000000+0000,0.683333333
2018-06-2701:35:00.000000+0000,0.6875
2018-06-2701:40:00.000000+0000,0.704166667
2018-06-2701:45:00.000000+0000,0.683333333
2018-06-2701:50:00.000000+0000,0.645902797
2018-06-2701:55:00.000000+0000,0.629166667
2018-06-2702:00:00.000000+0000,0.9125
2018-06-2702:05:00.000000+0000,0.933333333
2018-06-2702:10:00.000000+0000,1.116666667
2018-06-2702:15:00.000000+0000,0.641666667
2018-06-2702:20:00.000000+0000,0.658333333
2018-06-2702:25:00.000000+0000,0.670833333
2018-06-2702:30:00.000000+0000,0.691666667
2018-06-2702:35:00.000000+0000,0.683333333
2018-06-2702:40:00.000000+0000,0.6875
2018-06-2702:45:00.000000+0000,0.658333333
2018-06-2702:50:00.000000+0000,0.700069464
2018-06-2702:55:00.000000+0000,0.683333333
2018-06-2703:00:00.000000+0000,0.658333333
2018-06-2703:05:00.000000+0000,0.670833333
2018-06-2703:10:00.000000+0000,0.6875
2018-06-2703:15:00.000000+0000,0.654166667
2018-06-2703:20:00.000000+0000,0.7375
2018-06-2703:25:00.000000+0000,0.6375
2018-06-2703:30:00.000000+0000,0.745833333
2018-06-2703:35:00.000000+0000,0.704166667
2018-06-2703:40:00.000000+0000,0.65
2018-06-2703:45:00.000000+0000,0.725
2018-06-2703:50:00.000000+0000,0.666666667
2018-06-2703:55:00.000000+0000,0.7
2018-06-2704:00:00.000000+0000,0.658333333
2018-06-2704:05:00.000000+0000,0.716666667
2018-06-2704:10:00.000000+0000,0.795836807
2018-06-2704:15:00.000000+0000,0.670833333
2018-06-2704:20:00.000000+0000,0.720833333
2018-06-2704:25:00.000000+0000,0.679166667
2018-06-2704:30:00.000000+0000,0.675
2018-06-2704:35:00.000000+0000,0.7125
2018-06-2704:40:00.000000+0000,0.716666667
2018-06-2704:45:00.000000+0000,0.666666667
2018-06-2704:50:00.000000+0000,0.654166667
2018-06-2704:55:00.000000+0000,0.741533528
2018-06-2705:00:00.000000+0000,0.75
2018-06-2705:05:00.000000+0000,0.666666667
2018-06-2705:10:00.000000+0000,0.658333333
2018-06-2705:15:00.000000+0000,0.7
2018-06-2705:20:00.000000+0000,0.779166667
2018-06-2705:25:00.000000+0000,0.658333333
2018-06-2705:30:00.000000+0000,0.7
2018-06-2705:35:00.000000+0000,0.8
2018-06-2705:40:00.000000+0000,0.808333333
2018-06-2705:45:00.000000+0000,0.741666667
2018-06-2705:50:00.000000+0000,0.779166667
2018-06-2705:55:00.000000+0000,0.795833333
2018-06-2706:00:00.000000+0000,0.845833333
2018-06-2706:05:00.000000+0000,0.775
2018-06-2706:10:00.000000+0000,0.745833333
2018-06-2706:15:00.000000+0000,1.116666667
2018-06-2706:20:00.000000+0000,0.879166667
2018-06-2706:25:00.000000+0000,0.804166667
2018-06-2706:30:00.000000+0000,0.941666667
2018-06-2706:35:00.000000+0000,0.7875
2018-06-2706:40:00.000000+0000,0.829166667
2018-06-2706:45:00.000000+0000,0.775
2018-06-2706:50:00.000000+0000,0.895833333
2018-06-2706:55:00.000000+0000,0.85
2018-06-2707:00:00.000000+0000,0.793442623
2018-06-2707:05:00.000000+0000,0.806850282
2018-06-2707:10:00.000000+0000,0.883333333
2018-06-2707:15:00.000000+0000,0.879166667
2018-06-2707:20:00.000000+0000,0.841666667
2018-06-2707:25:00.000000+0000,0.941666667
2018-06-2707:30:00.000000+0000,0.920833333
2018-06-2707:35:00.000000+0000,0.945833333
2018-06-2707:40:00.000000+0000,0.8875
2018-06-2707:45:00.000000+0000,0.841666667
2018-06-2707:50:00.000000+0000,0.883333333
2018-06-2707:55:00.000000+0000,1.032349264
2018-06-2708:00:00.000000+0000,0.925
2018-06-2708:05:00.000000+0000,1.020833333
2018-06-2708:10:00.000000+0000,1.045833333
2018-06-2708:15:00.000000+0000,1.217759563
2018-06-2708:20:00.000000+0000,1.265889831
2018-06-2708:25:00.000000+0000,0.9125
2018-06-2708:30:00.000000+0000,1.020833333
2018-06-2708:35:00.000000+0000,0.9875
2018-06-2708:40:00.000000+0000,1.020833333
2018-06-2708:45:00.000000+0000,0.925
2018-06-2708:50:00.000000+0000,0.929166667
2018-06-2708:55:00.000000+0000,0.937479161
2018-06-2709:00:00.000000+0000,0.95
2018-06-2709:05:00.000000+0000,0.875085672
2018-06-2709:10:00.000000+0000,0.841666667
2018-06-2709:15:00.000000+0000,1.141666667
2018-06-2709:20:00.000000+0000,0.820833333
2018-06-2709:25:00.000000+0000,0.791959572
2018-06-2709:30:00.000000+0000,0.9375
2018-06-2709:35:00.000000+0000,0.958333333
2018-06-2709:40:00.000000+0000,0.858333333
2018-06-2709:45:00.000000+0000,1.045833333
2018-06-2709:50:00.000000+0000,0.895833333
2018-06-2709:55:00.000000+0000,1.341666667
2018-06-2710:00:00.000000+0000,1.320833333
2018-06-2710:05:00.000000+0000,1.229166667
2018-06-2710:10:00.000000+0000,0.891666667
2018-06-2710:15:00.000000+0000,0.86663425
2018-06-2710:20:00.000000+0000,0.825
2018-06-2710:25:00.000000+0000,0.858430583
2018-06-2710:30:00.000000+0000,0.920833333
2018-06-2710:35:00.000000+0000,0.872404372
2018-06-2710:40:00.000000+0000,0.907415254
2018-06-2710:45:00.000000+0000,0.85
2018-06-2710:50:00.000000+0000,0.833333333
2018-06-2710:55:00.000000+0000,0.966666667
2018-06-2711:00:00.000000+0000,1.090197509
2018-06-2711:05:00.000000+0000,0.829166667
2018-06-2711:10:00.000000+0000,0.8125
2018-06-2711:15:00.000000+0000,1.583333333
2018-06-2711:20:00.000000+0000,1.0125
2018-06-2711:25:00.000000+0000,0.891666667
2018-06-2711:30:00.000000+0000,0.854166667
2018-06-2711:35:00.000000+0000,0.804166667
2018-06-2711:40:00.000000+0000,0.893169399
2018-06-2711:45:00.000000+0000,0.79613087
2018-06-2711:50:00.000000+0000,0.803177966
2018-06-2711:55:00.000000+0000,0.933333333
2018-06-2712:00:00.000000+0000,0.854166667
2018-06-2712:05:00.000000+0000,0.854166667
2018-06-2712:10:00.000000+0000,0.975
2018-06-2712:15:00.000000+0000,0.870833333
2018-06-2712:20:00.000000+0000,0.9
2018-06-2712:25:00.000000+0000,0.975
2018-06-2712:30:00.000000+0000,0.983333333
2018-06-2712:35:00.000000+0000,1.075
2018-06-2712:40:00.000000+0000,0.979166667
2018-06-2712:45:00.000000+0000,0.85
2018-06-2712:50:00.000000+0000,0.8
2018-06-2712:55:00.000000+0000,0.8875
2018-06-2713:00:00.000000+0000,0.870833333
2018-06-2713:05:00.000000+0000,0.929166667
2018-06-2713:10:00.000000+0000,0.779166667
2018-06-2713:15:00.000000+0000,0.95
2018-06-2713:20:00.000000+0000,0.8
2018-06-2713:25:00.000000+0000,0.8125
2018-06-2713:30:00.000000+0000,0.891666667
2018-06-2713:35:00.000000+0000,0.783333333
2018-06-2713:40:00.000000+0000,0.845833333
2018-06-2713:45:00.000000+0000,1.045833333
2018-06-2713:50:00.000000+0000,0.854166667
2018-06-2713:55:00.000000+0000,0.875
2018-06-2714:00:00.000000+0000,1.146721311
2018-06-2714:05:00.000000+0000,0.80720339
2018-06-2714:10:00.000000+0000,0.841666667
2018-06-2714:15:00.000000+0000,0.820833333
2018-06-2714:20:00.000000+0000,0.804166667
2018-06-2714:25:00.000000+0000,0.895833333
2018-06-2714:30:00.000000+0000,0.804166667
2018-06-2714:35:00.000000+0000,0.76251042
2018-06-2714:40:00.000000+0000,0.870833333
2018-06-2714:45:00.000000+0000,0.846147078
2018-06-2714:50:00.000000+0000,0.816666667
2018-06-2714:55:00.000000+0000,0.879166667
2018-06-2715:00:00.000000+0000,0.8875
2018-06-2715:05:00.000000+0000,0.829400528
2018-06-2715:10:00.000000+0000,0.916666667
2018-06-2715:15:00.000000+0000,0.780942623
2018-06-2715:20:00.000000+0000,0.757344633
2018-06-2715:25:00.000000+0000,0.9375
2018-06-2715:30:00.000000+0000,1.145833333
2018-06-2715:35:00.000000+0000,0.775
2018-06-2715:40:00.000000+0000,0.858708438
2018-06-2715:45:00.000000+0000,0.791666667
2018-06-2715:50:00.000000+0000,0.743374317
2018-06-2715:55:00.000000+0000,0.81539548
2018-06-2716:00:00.000000+0000,0.8875
2018-06-2716:05:00.000000+0000,0.8875
2018-06-2716:10:00.000000+0000,0.883333333
2018-06-2716:15:00.000000+0000,0.825
2018-06-2716:20:00.000000+0000,0.896057933
2018-06-2716:25:00.000000+0000,0.9375
2018-06-2716:30:00.000000+0000,0.841666667
2018-06-2716:35:00.000000+0000,0.825
2018-06-2716:40:00.000000+0000,0.841666667
2018-06-2716:45:00.000000+0000,0.849609845
2018-06-2716:50:00.000000+0000,1
2018-06-2716:55:00.000000+0000,0.854166667
2018-06-2717:00:00.000000+0000,0.829166667
2018-06-2717:05:00.000000+0000,0.770833333
2018-06-2717:10:00.000000+0000,0.825
2018-06-2717:15:00.000000+0000,0.804166667
2018-06-2717:20:00.000000+0000,0.85
2018-06-2717:25:00.000000+0000,0.820833333
2018-06-2717:30:00.000000+0000,0.8375
2018-06-2717:35:00.000000+0000,0.904166667
2018-06-2717:40:00.000000+0000,0.808333333
2018-06-2717:45:00.000000+0000,0.9625
2018-06-2717:50:00.000000+0000,0.879166667
2018-06-2717:55:00.000000+0000,0.883333333
2018-06-2718:00:00.000000+0000,0.866666667
2018-06-2718:05:00.000000+0000,0.816666667
2018-06-2718:10:00.000000+0000,0.741666667
2018-06-2718:15:00.000000+0000,0.8125
2018-06-2718:20:00.000000+0000,0.754166667
2018-06-2718:25:00.000000+0000,0.833333333
2018-06-2718:30:00.000000+0000,0.770833333
2018-06-2718:35:00.000000+0000,0.833333333
2018-06-2718:40:00.000000+0000,0.808333333
2018-06-2718:45:00.000000+0000,0.754166667
2018-06-2718:50:00.000000+0000,0.7875
2018-06-2718:55:00.000000+0000,0.75
2018-06-2719:00:00.000000+0000,0.725
2018-06-2719:05:00.000000+0000,0.745833333
2018-06-2719:10:00.000000+0000,0.75001505
2018-06-2719:15:00.000000+0000,0.770833333
2018-06-2719:20:00.000000+0000,0.75
2018-06-2719:25:00.000000+0000,0.804166667
2018-06-2719:30:00.000000+0000,0.754166667
2018-06-2719:35:00.000000+0000,0.770833333
2018-06-2719:40:00.000000+0000,0.8
2018-06-2719:45:00.000000+0000,0.775
2018-06-2719:50:00.000000+0000,0.870833333
2018-06-2719:55:00.000000+0000,0.79760929
2018-06-2720:00:00.000000+0000,0.769350282
2018-06-2720:05:00.000000+0000,0.75
2018-06-2720:10:00.000000+0000,0.875
2018-06-2720:15:00.000000+0000,0.775
2018-06-2720:20:00.000000+0000,0.95
2018-06-2720:25:00.000000+0000,0.966666667
2018-06-2720:30:00.000000+0000,0.829166667
2018-06-2720:35:00.000000+0000,0.791666667
2018-06-2720:40:00.000000+0000,1.016666667
2018-06-2720:45:00.000000+0000,0.841666667
2018-06-2720:50:00.000000+0000,0.754166667
2018-06-2720:55:00.000000+0000,0.770833333
2018-06-2721:00:00.000000+0000,0.770833333
2018-06-2721:05:00.000000+0000,0.783333333
2018-06-2721:10:00.000000+0000,0.7125
2018-06-2721:15:00.000000+0000,0.725
2018-06-2721:20:00.000000+0000,0.75
2018-06-2721:25:00.000000+0000,0.7625
2018-06-2721:30:00.000000+0000,0.6875
2018-06-2721:35:00.000000+0000,0.716666667
2018-06-2721:40:00.000000+0000,0.7625
2018-06-2721:45:00.000000+0000,0.75
2018-06-2721:50:00.000000+0000,0.716465222
2018-06-2721:55:00.000000+0000,0.683333333
2018-06-2722:00:00.000000+0000,0.6875
2018-06-2722:05:00.000000+0000,0.720833333
2018-06-2722:10:00.000000+0000,0.716666667
2018-06-2722:15:00.000000+0000,0.808333333
2018-06-2722:20:00.000000+0000,0.816666667
2018-06-2722:25:00.000000+0000,0.866666667
2018-06-2722:30:00.000000+0000,0.716666667
2018-06-2722:35:00.000000+0000,0.683333333
2018-06-2722:40:00.000000+0000,0.7
2018-06-2722:45:00.000000+0000,0.7375
2018-06-2722:50:00.000000+0000,0.7625
2018-06-2722:55:00.000000+0000,0.670492961
2018-06-2723:00:00.000000+0000,0.7125
2018-06-2723:05:00.000000+0000,0.809494536
2018-06-2723:10:00.000000+0000,0.69420904
2018-06-2723:15:00.000000+0000,0.6125
2018-06-2723:20:00.000000+0000,0.695833333
2018-06-2723:25:00.000000+0000,0.7625
2018-06-2723:30:00.000000+0000,0.733414374
2018-06-2723:35:00.000000+0000,0.716666667
2018-06-2723:40:00.000000+0000,0.6625
2018-06-2723:45:00.000000+0000,0.695833333
2018-06-2723:50:00.000000+0000,0.758333333
2018-06-2723:55:00.000000+0000,0.720627258
2018-06-2800:00:00.000000+0000,0.695833333
2018-06-2800:05:00.000000+0000,0.704166667
2018-06-2800:10:00.000000+0000,0.691666667
2018-06-2800:15:00.000000+0000,0.654166667
2018-06-2800:20:00.000000+0000,0.683333333
2018-06-2800:25:00.000000+0000,0.6875
2018-06-2800:30:00.000000+0000,0.7
2018-06-2800:35:00.000000+0000,0.650003473
2018-06-2800:40:00.000000+0000,0.645833333
2018-06-2800:45:00.000000+0000,0.691666667
2018-06-2800:50:00.000000+0000,0.645833333
2018-06-2800:55:00.000000+0000,0.679166667
2018-06-2801:00:00.000000+0000,0.679166667
2018-06-2801:05:00.000000+0000,0.666666667
2018-06-2801:10:00.000000+0000,0.704166667
2018-06-2801:15:00.000000+0000,0.65
2018-06-2801:20:00.000000+0000,0.704166667
2018-06-2801:25:00.000000+0000,0.745833333
2018-06-2801:30:00.000000+0000,0.670833333
2018-06-2801:35:00.000000+0000,0.657920024
2018-06-2801:40:00.000000+0000,0.654166667
2018-06-2801:45:00.000000+0000,0.683333333
2018-06-2801:50:00.000000+0000,0.7
2018-06-2801:55:00.000000+0000,0.662502315
2018-06-2802:00:00.000000+0000,0.683333333
2018-06-2802:05:00.000000+0000,0.6875
2018-06-2802:10:00.000000+0000,0.703969853
2018-06-2802:15:00.000000+0000,0.945833333
2018-06-2802:20:00.000000+0000,1.108333333
2018-06-2802:25:00.000000+0000,0.666666667
2018-06-2802:30:00.000000+0000,0.704166667
2018-06-2802:35:00.000000+0000,0.695833333
2018-06-2802:40:00.000000+0000,0.733333333
2018-06-2802:45:00.000000+0000,0.65
2018-06-2802:50:00.000000+0000,0.7
2018-06-2802:55:00.000000+0000,0.712651663
2018-06-2803:00:00.000000+0000,0.695833333
2018-06-2803:05:00.000000+0000,0.65
2018-06-2803:10:00.000000+0000,0.654166667
2018-06-2803:15:00.000000+0000,0.645833333
2018-06-2803:20:00.000000+0000,0.695833333
2018-06-2803:25:00.000000+0000,0.704166667
2018-06-2803:30:00.000000+0000,0.670833333
2018-06-2803:35:00.000000+0000,0.684104381
2018-06-2803:40:00.000000+0000,0.7125
2018-06-2803:45:00.000000+0000,0.683333333
2018-06-2803:50:00.000000+0000,0.7125
2018-06-2803:55:00.000000+0000,0.65798833
2018-06-2804:00:00.000000+0000,0.745833333
2018-06-2804:05:00.000000+0000,0.754166667
2018-06-2804:10:00.000000+0000,0.6625
2018-06-2804:15:00.000000+0000,0.679520932
2018-06-2804:20:00.000000+0000,0.675
2018-06-2804:25:00.000000+0000,0.75
2018-06-2804:30:00.000000+0000,0.716666667
2018-06-2804:35:00.000000+0000,0.691666667
2018-06-2804:40:00.000000+0000,0.679166667
2018-06-2804:45:00.000000+0000,0.716666667
2018-06-2804:50:00.000000+0000,0.775
2018-06-2804:55:00.000000+0000,0.666738446
2018-06-2805:00:00.000000+0000,0.704166667
2018-06-2805:05:00.000000+0000,0.675
2018-06-2805:10:00.000000+0000,0.7125
2018-06-2805:15:00.000000+0000,0.666666667
2018-06-2805:20:00.000000+0000,0.674315782
2018-06-2805:25:00.000000+0000,0.691666667
2018-06-2805:30:00.000000+0000,0.695833333
2018-06-2805:35:00.000000+0000,0.741666667
2018-06-2805:40:00.000000+0000,0.833333333
2018-06-2805:45:00.000000+0000,0.816666667
2018-06-2805:50:00.000000+0000,0.7
2018-06-2805:55:00.000000+0000,0.795833333
2018-06-2806:00:00.000000+0000,0.708268501
2018-06-2806:05:00.000000+0000,0.670833333
2018-06-2806:10:00.000000+0000,0.7
2018-06-2806:15:00.000000+0000,0.804166667
2018-06-2806:20:00.000000+0000,0.95
2018-06-2806:25:00.000000+0000,1.333333333
2018-06-2806:30:00.000000+0000,0.741666667
2018-06-2806:35:00.000000+0000,0.858333333
2018-06-2806:40:00.000000+0000,0.9375
2018-06-2806:45:00.000000+0000,0.833333333
2018-06-2806:50:00.000000+0000,0.8125
2018-06-2806:55:00.000000+0000,0.825
2018-06-2807:00:00.000000+0000,0.929166667
2018-06-2807:05:00.000000+0000,0.7875
2018-06-2807:10:00.000000+0000,0.904166667
